datetime,actual,predicted
2025-04-01 09:38:00,2022.5,1952.5377
2025-04-01 09:39:00,1808.5,1966.1613
2025-04-01 09:40:00,1912.5,1804.5029
2025-04-01 09:41:00,2095.1,1802.1136
2025-04-01 09:42:00,2095.1,1880.625
2025-04-01 09:43:00,1861.5,2017.9872
2025-04-01 09:44:00,1861.5,1814.6437
2025-04-01 09:45:00,1932.6,1909.1422
2025-04-01 09:46:00,1932.6,2087.3506
2025-04-01 09:47:00,1932.6,2021.0789
2025-04-01 09:48:00,1932.6,1972.2501
2025-04-01 09:49:00,1960.45,2101.4216
2025-04-01 09:50:00,1918.9,2096.0479
2025-04-01 09:51:00,1918.9,2240.6243
2025-04-01 09:52:00,2111.1,2221.5593
2025-04-01 09:53:00,2111.1,2226.346
2025-04-01 09:54:00,2111.1,2120.6267
2025-04-01 09:55:00,1959.7,2109.2302
2025-04-01 09:56:00,1926.5,2043.9381
2025-04-01 09:57:00,1926.5,2100.678
2025-04-01 09:58:00,2149.1,2270.9749
2025-04-01 09:59:00,2149.1,2402.8647
2025-04-01 10:00:00,2019.7,2321.851
2025-04-01 10:01:00,2019.7,2370.0112
2025-04-01 10:02:00,2158.1,2387.252
2025-04-01 10:03:00,2158.1,2515.5803
2025-04-01 10:04:00,1961.9,2580.929
2025-04-01 10:05:00,1989.4,2392.5886
2025-04-01 10:06:00,1989.4,2227.1653
2025-04-01 10:07:00,2063.1,2264.3354
2025-04-01 10:08:00,2063.1,2278.7402
2025-04-01 10:09:00,1843.1,2367.6562
2025-04-01 10:10:00,1904.6,2061.7449
2025-04-01 10:11:00,1904.6,2051.4028
2025-04-01 10:12:00,1904.6,2169.8367
2025-04-01 10:13:00,1904.6,2194.2188
2025-04-01 10:14:00,2037.0,2153.3142
2025-04-01 10:15:00,2038.95,2173.0652
2025-04-01 10:16:00,2038.95,2185.282
2025-04-01 10:17:00,2038.95,2274.168
2025-04-01 10:18:00,2038.95,2141.3171
2025-04-01 10:19:00,1865.0,2089.635
2025-04-01 10:20:00,1927.4,2014.0648
2025-04-01 10:21:00,1927.4,2107.44
2025-04-01 10:22:00,1927.4,2130.397
2025-04-01 10:23:00,1927.4,2174.5496
2025-04-01 10:24:00,1935.7,2180.1108
2025-04-01 10:25:00,1968.2,2128.2092
2025-04-01 10:26:00,2019.4,2141.2969
2025-04-01 10:27:00,2019.4,2387.501
2025-04-01 10:28:00,2019.4,2322.7937
2025-04-01 10:29:00,1867.6,2264.517
2025-04-01 10:30:00,1943.9,1970.4542
2025-04-01 10:31:00,1943.9,2042.6207
2025-04-01 10:32:00,1757.5,2138.44
2025-04-01 10:33:00,1757.5,1966.0815
2025-04-01 10:34:00,1757.5,1933.5538
2025-04-01 10:35:00,1801.8,1888.3285
2025-04-01 10:36:00,1759.8,1864.503
2025-04-01 10:37:00,1759.8,1996.1702
2025-04-01 10:38:00,2037.0,1965.277
2025-04-01 10:39:00,2037.0,2173.0896
2025-04-01 10:40:00,1931.0,2223.8335
2025-04-01 10:41:00,1931.0,2254.6545
2025-04-01 10:42:00,1931.0,2269.036
2025-04-01 10:43:00,1931.0,2304.352
2025-04-01 10:44:00,2254.3,2218.1455
2025-04-01 10:45:00,2042.1,2244.6543
2025-04-01 10:46:00,2042.1,2254.7234
2025-04-01 10:47:00,2190.6,2166.7434
2025-04-01 10:48:00,2190.6,2336.4155
2025-04-01 10:49:00,1976.1,2288.1233
2025-04-01 10:50:00,2008.7,2233.8516
2025-04-01 10:51:00,2008.7,2162.2322
2025-04-01 10:52:00,2169.1,2243.9485
2025-04-01 10:53:00,2169.1,2343.2192
2025-04-01 10:54:00,1935.5,2334.9116
2025-04-01 10:55:00,2019.1,2163.311
2025-04-01 10:56:00,2019.1,2167.4326
2025-04-01 10:57:00,2019.1,2208.9878
2025-04-01 10:58:00,1925.1,2287.7004
2025-04-01 10:59:00,2313.0,2256.4463
2025-04-01 11:00:00,2260.6,2298.7156
2025-04-01 11:01:00,2260.6,2423.5186
2025-04-01 11:02:00,2260.6,2457.7612
2025-04-01 11:03:00,2260.6,2366.9558
2025-04-01 11:04:00,2092.8,2402.0635
2025-04-01 11:05:00,2100.7,2297.8416
2025-04-01 11:06:00,2100.7,2266.8494
2025-04-01 11:07:00,2100.7,2304.5417
2025-04-01 11:08:00,2264.6,2307.5544
2025-04-01 11:09:00,2264.6,2351.6157
2025-04-01 11:10:00,2209.5,2288.4062
2025-04-01 11:11:00,2073.8,2338.1995
2025-04-01 11:12:00,2073.8,2280.1938
2025-04-01 11:13:00,2329.6,2244.034
2025-04-01 11:14:00,2329.6,2433.2478
2025-04-01 11:15:00,2222.6,2412.8945
2025-04-01 11:16:00,2222.6,2385.5303
2025-04-01 11:17:00,2222.6,2333.2808
2025-04-01 11:18:00,2157.1,2363.7288
2025-04-01 11:19:00,2320.8,2392.054
2025-04-01 11:20:00,2290.4,2460.8328
2025-04-01 11:21:00,2290.4,2512.1785
2025-04-01 11:22:00,2290.4,2570.388
2025-04-01 11:23:00,2290.4,2567.5127
2025-04-01 11:24:00,2131.1,2531.7444
2025-04-01 11:25:00,2664.333333333333,2469.6526
2025-04-01 11:26:00,2664.333333333333,2558.0781
2025-04-01 11:27:00,2664.333333333333,2654.51
2025-04-01 11:28:00,2664.333333333333,2590.5935
2025-04-01 11:29:00,2664.333333333333,2543.1404
2025-04-01 11:30:00,2240.35,2515.7493
2025-04-01 11:31:00,2240.35,2463.396
2025-04-01 11:32:00,2240.35,2391.2634
2025-04-01 11:33:00,2240.35,2454.95
2025-04-01 11:34:00,2108.8,2506.2595
2025-04-01 11:35:00,2126.4,2459.6445
2025-04-01 11:36:00,2264.6,2378.3438
2025-04-01 11:37:00,2264.6,2464.33
2025-04-01 11:38:00,2264.6,2452.2805
2025-04-01 11:39:00,1917.3,2463.825
2025-04-01 11:40:00,1957.0,2278.1711
2025-04-01 11:41:00,1957.0,2142.9167
2025-04-01 11:42:00,1862.0,2287.3909
2025-04-01 11:43:00,1862.0,2220.276
2025-04-01 11:44:00,2032.4,2157.8113
2025-04-01 11:45:00,2013.0,2238.478
2025-04-01 11:46:00,2013.0,2229.5125
2025-04-01 11:47:00,2013.0,2156.8228
2025-04-01 11:48:00,2013.0,2210.9688
2025-04-01 11:49:00,1875.0,2227.8997
2025-04-01 11:50:00,1896.2,2219.939
2025-04-01 11:51:00,1896.2,2328.8635
2025-04-01 11:52:00,1896.2,2305.406
2025-04-01 11:53:00,1896.2,2292.3694
2025-04-01 11:54:00,2159.6,2128.3633
2025-04-01 11:55:00,2086.0,2353.535
2025-04-01 11:56:00,2086.0,2271.2136
2025-04-01 11:57:00,2189.6,2295.0398
2025-04-01 11:58:00,1947.3,2293.7512
2025-04-01 11:59:00,1947.3,2221.878
2025-04-01 12:00:00,2017.3,2097.721
2025-04-01 12:01:00,2114.8,2228.9788
2025-04-01 12:02:00,1928.4,2316.454
2025-04-01 12:03:00,1928.4,2291.6013
2025-04-01 12:04:00,1928.4,2148.4707
2025-04-01 12:05:00,2057.9,2192.617
2025-04-01 12:06:00,2112.5,2188.3862
2025-04-01 12:07:00,2112.5,2234.1448
2025-04-01 12:08:00,1890.0,2311.8071
2025-04-01 12:09:00,1890.0,2182.7507
2025-04-01 12:10:00,1922.8,2023.2605
2025-04-01 12:11:00,1922.8,2134.2837
2025-04-01 12:12:00,2155.8,2142.431
2025-04-01 12:13:00,2155.8,2284.294
2025-04-01 12:14:00,2155.8,2234.4788
2025-04-01 12:15:00,2070.5,2208.2358
2025-04-01 12:16:00,2070.5,2118.9868
2025-04-01 12:17:00,2070.5,2118.4336
2025-04-01 12:18:00,2070.5,2241.272
2025-04-01 12:19:00,1917.4,2354.6382
2025-04-01 12:20:00,1972.1,2244.43
2025-04-01 12:21:00,1972.1,2194.704
2025-04-01 12:22:00,1850.6,2288.8816
2025-04-01 12:23:00,1850.6,2238.5728
2025-04-01 12:24:00,2074.8,2114.0876
2025-04-01 12:25:00,1976.3,2225.7705
2025-04-01 12:26:00,1976.3,2167.1165
2025-04-01 12:27:00,1976.3,2040.277
2025-04-01 12:28:00,2098.3,2080.552
2025-04-01 12:29:00,1916.6,2199.9626
2025-04-01 12:30:00,1986.45,2114.9773
2025-04-01 12:31:00,1986.45,2211.7437
2025-04-01 12:32:00,1892.5,2276.786
2025-04-01 12:33:00,1892.5,2159.4592
2025-04-01 12:34:00,1892.5,2131.5596
2025-04-01 12:35:00,1979.8,2123.2783
2025-04-01 12:36:00,1999.4,2176.9138
2025-04-01 12:37:00,1999.4,2229.154
2025-04-01 12:38:00,1999.4,2150.7402
2025-04-01 12:39:00,1854.0,2066.1882
2025-04-01 12:40:00,1910.1,1902.1918
2025-04-01 12:41:00,1648.9,1953.1189
2025-04-01 12:42:00,1989.9,1913.511
2025-04-01 12:43:00,1989.9,1961.6584
2025-04-01 12:44:00,1989.9,2079.2244
2025-04-01 12:45:00,1926.6,2089.3228
2025-04-01 12:46:00,1926.6,2209.675
2025-04-01 12:47:00,1854.6,2124.811
2025-04-01 12:48:00,2000.0,2195.7246
2025-04-01 12:49:00,2000.0,2204.4216
2025-04-01 12:50:00,1903.9,2219.6804
2025-04-01 12:51:00,1903.9,2101.135
2025-04-01 12:52:00,1903.9,2210.3716
2025-04-01 12:53:00,1846.9,2270.5962
2025-04-01 12:54:00,3261.3,2304.4253
2025-04-01 12:55:00,1979.7,2672.414
2025-04-01 12:56:00,1903.4,2289.1484
2025-04-01 12:57:00,1903.4,2163.164
2025-04-01 12:58:00,1903.4,2134.64
2025-04-01 12:59:00,2104.5,2236.4238
2025-04-01 13:00:00,2049.4,2240.9011
2025-04-01 13:01:00,2049.4,2188.3896
2025-04-01 13:02:00,2049.4,2236.1047
2025-04-01 13:03:00,2071.5,2263.662
2025-04-01 13:04:00,2071.5,2204.8708
2025-04-01 13:05:00,2078.7,2188.5315
2025-04-01 13:06:00,2078.7,2210.9678
2025-04-01 13:07:00,2078.7,2301.5693
2025-04-01 13:08:00,1930.0,2249.223
2025-04-01 13:09:00,1930.0,2216.795
2025-04-01 13:10:00,2075.5,2050.7507
2025-04-01 13:11:00,2075.5,2103.9143
2025-04-01 13:12:00,2075.5,2212.5212
2025-04-01 13:13:00,1763.8,2222.8118
2025-04-01 13:14:00,1763.8,2153.719
2025-04-01 13:15:00,1857.4,2010.0963
2025-04-01 13:16:00,1857.4,2087.4878
2025-04-01 13:17:00,1914.4,2136.7063
2025-04-01 13:18:00,1914.4,2078.9058
2025-04-01 13:19:00,1766.9,2066.876
2025-04-01 13:20:00,1873.0,2023.925
2025-04-01 13:21:00,1873.0,2028.4762
2025-04-01 13:22:00,1873.0,2110.3494
2025-04-01 13:23:00,1873.0,2160.1968
2025-04-01 13:24:00,1758.0,2147.3657
2025-04-01 13:25:00,1873.65,1916.8494
2025-04-01 13:26:00,1873.65,1961.5101
2025-04-01 13:27:00,1873.65,2036.938
2025-04-01 13:28:00,1873.65,2044.1348
2025-04-01 13:29:00,1873.65,2092.8396
2025-04-01 13:30:00,1825.7,2108.371
2025-04-01 13:31:00,1825.7,2073.4578
2025-04-01 13:32:00,1825.7,2077.3276
2025-04-01 13:33:00,1786.0,1960.197
2025-04-01 13:34:00,1958.5,1985.0457
2025-04-01 13:35:00,1901.7,2103.7583
2025-04-01 13:36:00,1788.9,2042.007
2025-04-01 13:37:00,1788.9,1893.4677
2025-04-01 13:38:00,1994.6,1829.4778
2025-04-01 13:39:00,1994.6,2154.6768
2025-04-01 13:40:00,1796.9,2054.9995
2025-04-01 13:41:00,1777.1,2071.5718
2025-04-01 13:42:00,1777.1,2140.6484
2025-04-01 13:43:00,1952.1,2106.4468
2025-04-01 13:44:00,1952.1,2192.8442
2025-04-01 13:45:00,1930.55,2155.6643
2025-04-01 13:46:00,1930.55,2119.6416
2025-04-01 13:47:00,1930.55,2205.9714
2025-04-01 13:48:00,1930.55,2170.8264
2025-04-01 13:49:00,1742.4,2209.1702
2025-04-01 13:50:00,1775.5,1995.3387
2025-04-01 13:51:00,1775.5,1893.7904
2025-04-01 13:52:00,1775.5,1942.9144
2025-04-01 13:53:00,1896.5,1975.5161
2025-04-01 13:54:00,1727.1,1936.0516
2025-04-01 13:55:00,1753.3,1826.3347
2025-04-01 13:56:00,1826.55,1878.9937
2025-04-01 13:57:00,1826.55,1973.7183
2025-04-01 13:58:00,1826.55,2075.17
2025-04-01 13:59:00,1826.55,2039.9922
2025-04-01 14:00:00,1833.3,1998.1509
2025-04-01 14:01:00,1833.3,2068.2253
2025-04-01 14:02:00,1733.1,2090.5334
2025-04-01 14:03:00,1733.1,2098.1306
2025-04-01 14:04:00,1940.9,2141.0237
2025-04-01 14:05:00,1804.75,2059.4907
2025-04-01 14:06:00,1804.75,2030.7966
2025-04-01 14:07:00,1804.75,1903.8809
2025-04-01 14:08:00,1989.3,2003.5305
2025-04-01 14:09:00,1989.3,2076.5347
2025-04-01 14:10:00,1880.3,2082.852
2025-04-01 14:11:00,1880.3,2122.5623
2025-04-01 14:12:00,1837.6,2009.6447
2025-04-01 14:13:00,1837.6,1969.7028
2025-04-01 14:14:00,1990.3,2062.439
2025-04-01 14:15:00,1915.7,2139.6306
2025-04-01 14:16:00,1825.5,2077.7163
2025-04-01 14:17:00,1825.5,1969.946
2025-04-01 14:18:00,2186.1,1958.754
2025-04-01 14:19:00,2186.1,2321.6997
2025-04-01 14:20:00,2057.95,2256.2546
2025-04-01 14:21:00,3900.3,2226.6604
2025-04-01 14:22:00,3900.3,3116.8313
2025-04-01 14:23:00,3900.3,3097.9429
2025-04-01 14:24:00,3900.3,3028.5154
2025-04-01 14:25:00,2169.1,3212.652
2025-04-01 14:26:00,2169.1,2550.5593
2025-04-01 14:27:00,2089.1,2295.4602
2025-04-01 14:28:00,2089.1,2213.9014
2025-04-01 14:29:00,2240.0,2256.702
2025-04-01 14:30:00,2118.9,2324.3606
2025-04-01 14:31:00,2228.0,2316.2705
2025-04-01 14:32:00,2228.0,2230.1584
2025-04-01 14:33:00,2019.8,2322.063
2025-04-01 14:34:00,2019.8,2128.6724
2025-04-01 14:35:00,2107.3,2171.8064
2025-04-01 14:36:00,2107.3,2289.2397
2025-04-01 14:37:00,2107.3,2353.6335
2025-04-01 14:38:00,2107.3,2200.825
2025-04-01 14:39:00,1906.0,2249.0051
2025-04-01 14:40:00,1940.3,2157.5583
2025-04-01 14:41:00,1940.3,2110.858
2025-04-01 14:42:00,2162.1,2264.8828
2025-04-01 14:43:00,2162.1,2311.9807
2025-04-01 14:44:00,2162.1,2355.344
2025-04-01 14:45:00,2048.1,2331.7725
2025-04-01 14:46:00,2048.1,2276.0635
2025-04-01 14:47:00,2257.3,2235.487
2025-04-01 14:48:00,2257.3,2341.2996
2025-04-01 14:49:00,1910.0,2386.3467
2025-04-01 14:50:00,1964.4,2166.1394
2025-04-01 14:51:00,1964.4,1985.0151
2025-04-01 14:52:00,1964.4,2248.4792
2025-04-01 14:53:00,2132.1,2201.1863
2025-04-01 14:54:00,2132.1,2379.5227
2025-04-01 14:55:00,1994.25,2367.6777
2025-04-01 14:56:00,1994.25,2335.5198
2025-04-01 14:57:00,1994.25,2269.25
2025-04-01 14:58:00,2153.5,2287.8264
2025-04-01 14:59:00,2153.5,2348.706
2025-04-01 15:00:00,2005.8,2377.722
2025-04-01 15:01:00,2005.8,2185.9946
2025-04-01 15:02:00,2005.8,2240.1846
2025-04-01 15:03:00,2005.8,2260.011
2025-04-01 15:04:00,2244.5,2436.7458
2025-04-01 15:05:00,2150.8,2376.1304
2025-04-01 15:06:00,2327.1,2371.977
2025-04-01 15:07:00,2145.3,2576.3406
2025-04-01 15:08:00,2145.3,2532.992
2025-04-01 15:09:00,2145.3,2510.992
2025-04-01 15:10:00,2236.2,2348.1582
2025-04-01 15:11:00,2236.2,2381.7961
2025-04-01 15:12:00,2236.2,2460.762
2025-04-01 15:13:00,2274.6,2380.3042
2025-04-01 15:14:00,2133.8,2389.8276
2025-04-01 15:15:00,2245.9,2409.78
2025-04-01 15:16:00,2245.9,2440.3616
2025-04-01 15:17:00,2245.9,2450.499
2025-04-01 15:18:00,2022.1,2339.3071
2025-04-01 15:19:00,2022.1,2300.868
2025-04-01 15:20:00,2100.55,2428.819
2025-04-01 15:21:00,2100.55,2449.464
2025-04-01 15:22:00,2338.3,2486.539
2025-04-01 15:23:00,2338.3,2489.3965
2025-04-01 15:24:00,2338.3,2462.1577
2025-04-01 15:25:00,2140.5,2451.3196
2025-04-01 15:26:00,2140.5,2424.1504
2025-04-01 15:27:00,2308.6,2368.7417
2025-04-01 15:28:00,2308.6,2464.935
2025-04-01 15:29:00,2091.8,2430.284
2025-04-01 15:30:00,2121.75,2357.094
2025-04-01 15:31:00,2121.75,2327.7444
2025-04-01 15:32:00,2121.75,2368.87
2025-04-01 15:33:00,2339.5,2339.7095
2025-04-01 15:34:00,2339.5,2456.6064
2025-04-01 15:35:00,2192.0,2371.0222
2025-04-01 15:36:00,2192.0,2370.7717
2025-04-01 15:37:00,2318.8,2357.4543
2025-04-01 15:38:00,2103.8,2454.3628
2025-04-01 15:39:00,2103.8,2368.0776
2025-04-01 15:40:00,2141.8,2335.0806
2025-04-01 15:41:00,2141.8,2338.346
2025-04-01 15:42:00,2141.8,2417.1868
2025-04-01 15:43:00,2141.8,2452.337
2025-04-01 15:44:00,2941.4,2427.3
2025-04-01 15:45:00,2167.3,2613.1013
2025-04-01 15:46:00,2167.3,2548.447
2025-04-01 15:47:00,2025.1,2415.1748
2025-04-01 15:48:00,2025.1,2456.5479
2025-04-01 15:49:00,2238.0,2483.6868
2025-04-01 15:50:00,2220.2,2465.2068
2025-04-01 15:51:00,2220.2,2541.7388
2025-04-01 15:52:00,2040.1,2553.8452
2025-04-01 15:53:00,2040.1,2548.9502
2025-04-01 15:54:00,2266.1,2471.3923
2025-04-01 15:55:00,2078.9,2491.6013
2025-04-01 15:56:00,2078.9,2502.165
2025-04-01 15:57:00,2230.1,2458.471
2025-04-01 15:58:00,2230.1,2543.377
2025-04-01 15:59:00,2026.3,2549.2166
2025-04-01 16:00:00,2164.9,2469.087
2025-04-01 16:01:00,2164.9,2474.0723
2025-04-01 16:02:00,2164.9,2489.831
2025-04-01 16:03:00,2164.9,2449.929
2025-04-01 16:04:00,1931.6,2491.097
2025-04-01 16:05:00,1955.1,2372.4954
2025-04-01 16:06:00,2104.6,2449.2065
2025-04-01 16:07:00,2104.6,2499.1982
2025-04-01 16:08:00,1934.8,2489.2244
2025-04-01 16:09:00,1934.8,2421.0977
2025-04-01 16:10:00,2028.7,2275.807
2025-04-01 16:11:00,1942.0,2416.8406
2025-04-01 16:12:00,1942.0,2370.5254
2025-04-01 16:13:00,2079.1,2377.41
2025-04-01 16:14:00,2079.1,2379.9033
2025-04-01 16:15:00,2028.3,2354.6438
2025-04-01 16:16:00,2028.3,2334.3494
2025-04-01 16:17:00,2028.3,2432.5188
2025-04-01 16:18:00,1791.0,2479.8948
2025-04-01 16:19:00,1791.0,2444.175
2025-04-01 16:20:00,1828.0,2247.35
2025-04-01 16:21:00,2053.0,2155.007
2025-04-01 16:22:00,2053.0,2255.0168
2025-04-01 16:23:00,2053.0,2323.8704
2025-04-01 16:24:00,2053.0,2293.2754
2025-04-01 16:25:00,1944.5,2272.1174
2025-04-01 16:26:00,1944.5,2175.203
2025-04-01 16:27:00,1883.0,2272.132
2025-04-01 16:28:00,1883.0,2215.355
2025-04-01 16:29:00,3406.3,2369.1003
2025-04-01 16:30:00,2004.0,2660.3218
2025-04-01 16:31:00,1931.3,2451.242
2025-04-01 16:32:00,1931.3,2291.7112
2025-04-01 16:33:00,2093.6,2232.5881
2025-04-01 16:34:00,2093.6,2405.7268
2025-04-01 16:35:00,1979.35,2366.3142
2025-04-01 16:36:00,1979.35,2310.336
2025-04-01 16:37:00,1979.35,2357.5498
2025-04-01 16:38:00,2140.6,2350.3418
2025-04-01 16:39:00,2140.6,2368.149
2025-04-01 16:40:00,2043.95,2386.2898
2025-04-01 16:41:00,2043.95,2325.5261
2025-04-01 16:42:00,2043.95,2408.1902
2025-04-01 16:43:00,2043.95,2346.6777
2025-04-01 16:44:00,1877.8,2448.8457
2025-04-01 16:45:00,1920.5,2301.1934
2025-04-01 16:46:00,1844.6,2279.725
2025-04-01 16:47:00,1844.6,2369.1174
2025-04-01 16:48:00,2187.3,2245.7734
2025-04-01 16:49:00,2187.3,2435.6177
2025-04-01 16:50:00,2106.0,2421.8147
2025-04-01 16:51:00,2284.1,2349.8018
2025-04-01 16:52:00,2284.1,2399.2517
2025-04-01 16:53:00,2284.1,2414.2893
2025-04-01 16:54:00,2069.3,2381.846
2025-04-01 16:55:00,2093.2,2273.2524
2025-04-01 16:56:00,2093.2,2297.459
2025-04-01 16:57:00,2188.3,2233.5286
2025-04-01 16:58:00,2188.3,2375.9187
2025-04-01 16:59:00,1962.1,2425.782
2025-04-01 17:00:00,2036.8,2250.5342
2025-04-01 17:01:00,2036.8,2206.553
2025-04-01 17:02:00,2090.1,2193.5903
2025-04-01 17:03:00,2090.1,2136.056
2025-04-01 17:04:00,1948.0,2291.1118
2025-04-01 17:05:00,2001.3,2149.6926
2025-04-01 17:06:00,2099.8,2141.7483
2025-04-01 17:07:00,2099.8,2268.6375
2025-04-01 17:08:00,2099.8,2281.054
2025-04-01 17:09:00,1759.6,2296.822
2025-04-01 17:10:00,1780.3,2190.1587
2025-04-01 17:11:00,1710.4,2103.96
2025-04-01 17:12:00,1710.4,2217.9258
2025-04-01 17:13:00,1710.4,2143.4998
2025-04-01 17:14:00,3019.6,2338.6882
2025-04-01 17:15:00,1840.6,2598.526
2025-04-01 17:16:00,1870.0,2297.5576
2025-04-01 17:17:00,1870.0,2180.365
2025-04-01 17:18:00,1743.8,2056.2192
2025-04-01 17:19:00,1743.8,2080.2485
2025-04-01 17:20:00,1856.9,1975.6864
2025-04-01 17:21:00,1889.4,2093.925
2025-04-01 17:22:00,1889.4,2095.877
2025-04-01 17:23:00,1889.4,2184.2046
2025-04-01 17:24:00,1662.0,2186.0933
2025-04-01 17:25:00,1715.9,2068.0042
2025-04-01 17:26:00,1775.0,2049.6182
2025-04-01 17:27:00,1775.0,2080.0334
2025-04-01 17:28:00,1775.0,2150.1624
2025-04-01 17:29:00,1636.0,2127.0037
2025-04-01 17:30:00,1669.5500000000002,2020.6334
2025-04-01 17:31:00,1669.5500000000002,2049.2332
2025-04-01 17:32:00,1669.5500000000002,2014.8761
2025-04-01 17:33:00,1669.5500000000002,2006.7806
2025-04-01 17:34:00,1823.6,2038.8011
2025-04-01 17:35:00,1782.2,1973.727
2025-04-01 17:36:00,1701.8,1985.0479
2025-04-01 17:37:00,1701.8,1955.5627
2025-04-01 17:38:00,1815.4,1881.9232
2025-04-01 17:39:00,1815.4,1980.9724
2025-04-01 17:40:00,1768.3,1916.2356
2025-04-01 17:41:00,1858.3,1924.0645
2025-04-01 17:42:00,1858.3,1992.8099
2025-04-01 17:43:00,1858.3,2005.2346
2025-04-01 17:44:00,1666.0,2007.9904
2025-04-01 17:45:00,1701.4,1815.3976
2025-04-01 17:46:00,1652.8,1811.6602
2025-04-01 17:47:00,1652.8,1745.9442
2025-04-01 17:48:00,1967.0,1744.8228
2025-04-01 17:49:00,1967.0,2009.1743
2025-04-01 17:50:00,1819.05,2017.4718
2025-04-01 17:51:00,1819.05,1877.4355
2025-04-01 17:52:00,1819.05,1791.292
2025-04-01 17:53:00,1819.05,1869.1254
2025-04-01 17:54:00,1632.6,1973.4095
2025-04-01 17:55:00,1641.3,1954.3995
2025-04-01 17:56:00,1641.3,1966.4894
2025-04-01 17:57:00,1641.3,2067.257
2025-04-01 17:58:00,1833.4,2079.277
2025-04-01 17:59:00,1833.4,2231.3557
2025-04-01 18:00:00,1713.7,2076.4077
2025-04-01 18:01:00,1936.3,1945.832
2025-04-01 18:02:00,1936.3,2062.5403
2025-04-01 18:03:00,1936.3,2075.0151
2025-04-01 18:04:00,1936.3,2087.2625
2025-04-01 18:05:00,1804.6,2157.5952
2025-04-01 18:06:00,1850.5,2098.1663
2025-04-01 18:07:00,1850.5,2068.0854
2025-04-01 18:08:00,1491.3,2138.7861
2025-04-01 18:09:00,1491.3,1920.0002
2025-04-01 18:10:00,1550.7,1802.9847
2025-04-01 18:11:00,1550.7,1894.7113
2025-04-01 18:12:00,1550.7,1820.6858
2025-04-01 18:13:00,1586.8,1819.7003
2025-04-01 18:14:00,1485.5,1837.989
2025-04-01 18:15:00,1514.3,1811.4646
2025-04-01 18:16:00,1514.3,1590.3718
2025-04-01 18:17:00,1514.3,1696.912
2025-04-01 18:18:00,1537.85,1661.8055
2025-04-01 18:19:00,1537.85,1792.9926
2025-04-01 18:20:00,1533.1,1698.9171
2025-04-01 18:21:00,1606.6,1727.1945
2025-04-01 18:22:00,1606.6,1757.1787
2025-04-01 18:23:00,1606.6,1783.3848
2025-04-01 18:24:00,1474.0,1799.9493
2025-04-01 18:25:00,1550.6,1749.2109
2025-04-01 18:26:00,1564.5,1731.7859
2025-04-01 18:27:00,1564.5,1768.8701
2025-04-01 18:28:00,1564.5,1702.981
2025-04-01 18:29:00,1466.1,1817.3983
2025-04-01 18:30:00,1494.3,1589.0823
2025-04-01 18:31:00,1494.3,1592.4696
2025-04-01 18:32:00,1630.8,1489.6105
2025-04-01 18:33:00,1630.8,1638.5228
2025-04-01 18:34:00,1630.8,1748.7776
2025-04-01 18:35:00,1491.15,1756.4164
2025-04-01 18:36:00,1491.15,1704.9729
2025-04-01 18:37:00,1491.15,1743.7021
2025-04-01 18:38:00,1491.15,1767.8269
2025-04-01 18:39:00,1622.4,1637.8115
2025-04-01 18:40:00,1571.2,1632.6765
2025-04-01 18:41:00,1571.2,1744.3562
2025-04-01 18:42:00,1571.2,1705.8942
2025-04-01 18:43:00,1509.6,1708.4785
2025-04-01 18:44:00,1685.5,1852.0188
2025-04-01 18:45:00,1543.5,1817.3167
2025-04-01 18:46:00,1631.5,1700.6548
2025-04-01 18:47:00,1631.5,1754.6249
2025-04-01 18:48:00,1631.5,1763.3333
2025-04-01 18:49:00,1532.3,1653.6912
2025-04-01 18:50:00,1603.9,1690.3043
2025-04-01 18:51:00,1603.9,1791.2554
2025-04-01 18:52:00,1462.8,1845.177
2025-04-01 18:53:00,1462.8,1703.928
2025-04-01 18:54:00,1462.8,1486.898
2025-04-01 18:55:00,1522.1,1546.6854
2025-04-01 18:56:00,1522.1,1559.718
2025-04-01 18:57:00,1522.1,1542.155
2025-04-01 18:58:00,1522.1,1589.4996
2025-04-01 18:59:00,1522.1,1600.65
2025-04-01 19:00:00,1571.9,1575.808
2025-04-01 19:01:00,1571.9,1655.5931
2025-04-01 19:02:00,1586.5,1695.6459
2025-04-01 19:03:00,1586.5,1664.882
2025-04-01 19:04:00,1497.4,1587.59
2025-04-01 19:05:00,1565.85,1595.1953
2025-04-01 19:06:00,1565.85,1584.5569
2025-04-01 19:07:00,1565.85,1626.1443
2025-04-01 19:08:00,1565.85,1565.6765
2025-04-01 19:09:00,1474.5,1543.6815
2025-04-01 19:10:00,1491.3,1454.4835
2025-04-01 19:11:00,1491.3,1523.0045
2025-04-01 19:12:00,1479.5,1562.3998
2025-04-01 19:13:00,1582.3,1456.5712
2025-04-01 19:14:00,1582.3,1490.2041
2025-04-01 19:15:00,1531.55,1579.4663
2025-04-01 19:16:00,1531.55,1552.7107
2025-04-01 19:17:00,1531.55,1627.6941
2025-04-01 19:18:00,1531.55,1726.9049
2025-04-01 19:19:00,1447.5,1692.4595
2025-04-01 19:20:00,1511.3,1544.5063
2025-04-01 19:21:00,1511.3,1588.7227
2025-04-01 19:22:00,1452.6,1683.3655
2025-04-01 19:23:00,1746.0,1696.2169
2025-04-01 19:24:00,1746.0,1888.3914
